Air Pollution Score,City MPG,Cmb MPG,Cyl,Displ,Drive,Fuel,Greenhouse Gas Score,Hwy MPG,Model,SmartWay,Stnd,Trans,Underhood ID,Veh Class,Year
2.0,20.0,23.0,8.0,5.4,2WD,Ethanol/Gas,3.0,28.0,LINCOLN Navigator FFV,No,B8,Auto-6,DFMXT05.44HY,standard SUV,2013
2.0,20.0,23.0,8.0,5.4,2WD,Ethanol/Gas,5.0,28.0,LINCOLN Navigator Limo FFV,No,B8,Auto-6,DFMXT05.45BR,special purpose,2013
5.0,17.0,20.0,6.0,3.5,2WD,Gasoline,5.0,26.0,LOTUS Evora,No,B5,Man-6,DLTXV03.5JHB,small car,2013
5.0,18.0,21.0,6.0,3.5,2WD,Gasoline,5.0,26.0,LOTUS Evora,No,B5,Man-6,DLTXV03.5JHB,small car,2013
5.0,17.0,20.0,6.0,3.5,2WD,Gasoline,5.0,26.0,LOTUS Evora,No,L2,Man-6,DLTXV03.5JHB,small car,2013
5.0,18.0,21.0,6.0,3.5,2WD,Gasoline,5.0,26.0,LOTUS Evora,No,L2,Man-6,DLTXV03.5JHB,small car,2013
5.0,19.0,22.0,6.0,3.5,2WD,Gasoline,5.0,28.0,LOTUS Evora,No,B5,SemiAuto-6,DLTXV03.5JHB,small car,2013
5.0,20.0,23.0,6.0,3.5,2WD,Gasoline,6.0,28.0,LOTUS Evora,No,B5,SemiAuto-6,DLTXV03.5JHB,small car,2013
5.0,19.0,22.0,6.0,3.5,2WD,Gasoline,5.0,28.0,LOTUS Evora,No,L2,SemiAuto-6,DLTXV03.5JHB,small car,2013
5.0,20.0,23.0,6.0,3.5,2WD,Gasoline,6.0,28.0,LOTUS Evora,No,L2,SemiAuto-6,DLTXV03.5JHB,small car,2013
5.0,13.0,16.0,8.0,4.7,2WD,Gasoline,3.0,21.0,MASERATI Granturismo,No,B5,Auto-6,DMAXV04.7LEV,small car,2013
5.0,13.0,16.0,8.0,4.7,2WD,Gasoline,3.0,21.0,MASERATI Granturismo,No,L2,Auto-6,DMAXV04.7LEV,small car,2013
5.0,13.0,15.0,8.0,4.7,2WD,Gasoline,3.0,20.0,MASERATI Granturismo Convertible,No,B5,Auto-6,DMAXV04.7LEV,small car,2013
5.0,13.0,15.0,8.0,4.7,2WD,Gasoline,3.0,20.0,MASERATI Granturismo Convertible,No,L2,Auto-6,DMAXV04.7LEV,small car,2013
5.0,12.0,14.0,8.0,4.7,2WD,Gasoline,2.0,18.0,MASERATI Quattroporte,No,B5,Auto-6,DMAXV04.7LEV,large car,2013
5.0,12.0,14.0,8.0,4.7,2WD,Gasoline,2.0,18.0,MASERATI Quattroporte,No,L2,Auto-6,DMAXV04.7LEV,large car,2013
5.0,28.0,30.0,4.0,1.5,2WD,Gasoline,8.0,34.0,MAZDA 2,Yes,B5,Auto-4,DTKXV01.55BA,small car,2013
6.0,28.0,30.0,4.0,1.5,2WD,Gasoline,8.0,34.0,MAZDA 2,Yes,U2,Auto-4,DTKXV01.55BA,small car,2013
5.0,29.0,32.0,4.0,1.5,2WD,Gasoline,8.0,35.0,MAZDA 2,Yes,B5,Man-5,DTKXV01.55BA,small car,2013
6.0,29.0,32.0,4.0,1.5,2WD,Gasoline,8.0,35.0,MAZDA 2,Yes,U2,Man-5,DTKXV01.55BA,small car,2013
5.0,25.0,28.0,4.0,2.0,2WD,Gasoline,7.0,33.0,MAZDA 3,No,B5,Man-5,DTKXV02.05BA,small car,2013
6.0,25.0,28.0,4.0,2.0,2WD,Gasoline,7.0,33.0,MAZDA 3,Yes,U2,Man-5,DTKXV02.05BA,small car,2013
5.0,27.0,31.0,4.0,2.0,2WD,Gasoline,8.0,38.0,MAZDA 3,Yes,B5,Man-6,DTKXV02.05NN,midsize car,2013
5.0,27.0,31.0,4.0,2.0,2WD,Gasoline,8.0,39.0,MAZDA 3,Yes,B5,Man-6,DTKXV02.05NN,small car,2013
6.0,27.0,31.0,4.0,2.0,2WD,Gasoline,8.0,38.0,MAZDA 3,Yes,U2,Man-6,DTKXV02.05NN,midsize car,2013
6.0,27.0,31.0,4.0,2.0,2WD,Gasoline,8.0,39.0,MAZDA 3,Yes,U2,Man-6,DTKXV02.05NN,small car,2013
9.0,27.0,31.0,4.0,2.0,2WD,Gasoline,8.0,38.0,MAZDA 3,Yes,PZEV,Man-6,DTKXV02.0NC1,midsize car,2013
9.0,27.0,31.0,4.0,2.0,2WD,Gasoline,8.0,39.0,MAZDA 3,Yes,PZEV,Man-6,DTKXV02.0NC1,small car,2013
5.0,24.0,27.0,4.0,2.0,2WD,Gasoline,7.0,33.0,MAZDA 3,No,B5,SemiAuto-5,DTKXV02.05BA,small car,2013
6.0,24.0,27.0,4.0,2.0,2WD,Gasoline,7.0,33.0,MAZDA 3,Yes,U2,SemiAuto-5,DTKXV02.05BA,small car,2013
5.0,28.0,32.0,4.0,2.0,2WD,Gasoline,8.0,39.0,MAZDA 3,Yes,B5,SemiAuto-6,DTKXV02.05NN,midsize car,2013
5.0,28.0,33.0,4.0,2.0,2WD,Gasoline,8.0,40.0,MAZDA 3,Yes,B5,SemiAuto-6,DTKXV02.05NN,small car,2013
6.0,28.0,32.0,4.0,2.0,2WD,Gasoline,8.0,39.0,MAZDA 3,Yes,U2,SemiAuto-6,DTKXV02.05NN,midsize car,2013
6.0,28.0,33.0,4.0,2.0,2WD,Gasoline,8.0,40.0,MAZDA 3,Yes,U2,SemiAuto-6,DTKXV02.05NN,small car,2013
9.0,28.0,32.0,4.0,2.0,2WD,Gasoline,8.0,39.0,MAZDA 3,Yes,PZEV,SemiAuto-6,DTKXV02.0NC1,midsize car,2013
9.0,28.0,33.0,4.0,2.0,2WD,Gasoline,8.0,40.0,MAZDA 3,Yes,PZEV,SemiAuto-6,DTKXV02.0NC1,small car,2013
5.0,20.0,23.0,4.0,2.5,2WD,Gasoline,6.0,28.0,MAZDA 3,No,B5,Man-6,DTKXV02.55AB,small car,2013
5.0,20.0,23.0,4.0,2.5,2WD,Gasoline,6.0,28.0,MAZDA 3,No,L2,Man-6,DTKXV02.55AB,small car,2013
5.0,22.0,25.0,4.0,2.5,2WD,Gasoline,6.0,29.0,MAZDA 3,No,B5,SemiAuto-5,DTKXV02.55AB,small car,2013
5.0,22.0,25.0,4.0,2.5,2WD,Gasoline,6.0,29.0,MAZDA 3,No,L2,SemiAuto-5,DTKXV02.55AB,small car,2013
5.0,21.0,24.0,4.0,2.5,2WD,Gasoline,6.0,28.0,MAZDA 5,No,B5,Man-6,DTKXV02.55BA,minivan,2013
6.0,21.0,24.0,4.0,2.5,2WD,Gasoline,6.0,28.0,MAZDA 5,No,U2,Man-6,DTKXV02.55BA,minivan,2013
5.0,22.0,24.0,4.0,2.5,2WD,Gasoline,6.0,28.0,MAZDA 5,No,B5,SemiAuto-5,DTKXV02.55BA,minivan,2013
6.0,22.0,24.0,4.0,2.5,2WD,Gasoline,6.0,28.0,MAZDA 5,No,U2,SemiAuto-5,DTKXV02.55BA,minivan,2013
5.0,21.0,24.0,4.0,2.5,2WD,Gasoline,6.0,30.0,MAZDA 6,No,B5,Man-6,DTKXV02.55AA,midsize car,2013
5.0,21.0,24.0,4.0,2.5,2WD,Gasoline,6.0,30.0,MAZDA 6,No,L2,Man-6,DTKXV02.55AA,midsize car,2013
5.0,21.0,25.0,4.0,2.5,2WD,Gasoline,6.0,30.0,MAZDA 6,No,B5,SemiAuto-5,DTKXV02.55AA,midsize car,2013
5.0,21.0,25.0,4.0,2.5,2WD,Gasoline,6.0,30.0,MAZDA 6,No,L2,SemiAuto-5,DTKXV02.55AA,midsize car,2013
5.0,18.0,21.0,6.0,3.7,2WD,Gasoline,5.0,27.0,MAZDA 6,No,B5,SemiAuto-6,DTKXV03.75BA,midsize car,2013
6.0,18.0,21.0,6.0,3.7,2WD,Gasoline,5.0,27.0,MAZDA 6,No,U2,SemiAuto-6,DTKXV03.75BA,midsize car,2013
5.0,26.0,29.0,4.0,2.0,2WD,Gasoline,8.0,35.0,MAZDA CX-5 2WD,Yes,B5,Man-6,DTKXT02.05NM,small SUV,2013
6.0,26.0,29.0,4.0,2.0,2WD,Gasoline,8.0,35.0,MAZDA CX-5 2WD,Yes,U2,Man-6,DTKXT02.05NM,small SUV,2013
5.0,26.0,29.0,4.0,2.0,2WD,Gasoline,8.0,32.0,MAZDA CX-5 2WD,Yes,B5,SemiAuto-6,DTKXT02.05NM,small SUV,2013
6.0,26.0,29.0,4.0,2.0,2WD,Gasoline,8.0,32.0,MAZDA CX-5 2WD,Yes,U2,SemiAuto-6,DTKXT02.05NM,small SUV,2013
5.0,25.0,28.0,4.0,2.0,4WD,Gasoline,7.0,31.0,MAZDA CX-5 4WD,No,B5,SemiAuto-6,DTKXT02.05NM,small SUV,2013
6.0,25.0,28.0,4.0,2.0,4WD,Gasoline,7.0,31.0,MAZDA CX-5 4WD,Yes,U2,SemiAuto-6,DTKXT02.05NM,small SUV,2013
5.0,16.0,18.0,6.0,3.7,4WD,Gasoline,4.0,22.0,MAZDA CX-9,No,B5,SemiAuto-6,DTKXT03.75BA,small SUV,2013
6.0,16.0,18.0,6.0,3.7,4WD,Gasoline,4.0,22.0,MAZDA CX-9,No,U2,SemiAuto-6,DTKXT03.75BA,small SUV,2013
5.0,17.0,19.0,6.0,3.7,2WD,Gasoline,4.0,24.0,MAZDA CX-9,No,B5,SemiAuto-6,DTKXT03.75BA,small SUV,2013
6.0,17.0,19.0,6.0,3.7,2WD,Gasoline,4.0,24.0,MAZDA CX-9,No,U2,SemiAuto-6,DTKXT03.75BA,small SUV,2013
5.0,18.0,21.0,4.0,2.3,2WD,Gasoline,5.0,25.0,MAZDA Mazdaspeed3,No,B5,Man-6,DTKXV02.35BA,midsize car,2013
6.0,18.0,21.0,4.0,2.3,2WD,Gasoline,5.0,25.0,MAZDA Mazdaspeed3,No,U2,Man-6,DTKXV02.35BA,midsize car,2013
5.0,21.0,24.0,4.0,2.0,2WD,Gasoline,6.0,28.0,MAZDA MX-5,No,B5,Man-6,DTKXV02.05BB,small car,2013
5.0,22.0,25.0,4.0,2.0,2WD,Gasoline,6.0,28.0,MAZDA MX-5,No,B5,Man-5,DTKXV02.05BB,small car,2013
6.0,21.0,24.0,4.0,2.0,2WD,Gasoline,6.0,28.0,MAZDA MX-5,No,U2,Man-6,DTKXV02.05BB,small car,2013
6.0,22.0,25.0,4.0,2.0,2WD,Gasoline,6.0,28.0,MAZDA MX-5,No,U2,Man-5,DTKXV02.05BB,small car,2013
5.0,21.0,23.0,4.0,2.0,2WD,Gasoline,6.0,28.0,MAZDA MX-5,No,B5,SemiAuto-6,DTKXV02.05BB,small car,2013
6.0,21.0,23.0,4.0,2.0,2WD,Gasoline,6.0,28.0,MAZDA MX-5,No,U2,SemiAuto-6,DTKXV02.05BB,small car,2013
6.0,19.0,22.0,6.0,3.5,4WD,Gasoline,5.0,27.0,MERCEDES-BENZ C 350 4Matic (Coupe),No,B4,Auto-7,DMBXV03.5BN4,small car,2013
5.0,22.0,25.0,4.0,1.8,2WD,Gasoline,6.0,31.0,MERCEDES-BENZ C250,No,B5,Auto-7,DMBXV01.8U2A,small car,2013
6.0,22.0,25.0,4.0,1.8,2WD,Gasoline,6.0,31.0,MERCEDES-BENZ C250,No,U2,Auto-7,DMBXV01.8U2A,small car,2013
5.0,20.0,23.0,6.0,3.5,4WD,Ethanol/Gas,5.0,28.0,MERCEDES-BENZ C300 4Matic,No,B5,Auto-7,DMBXV03.5U2B,small car,2013
5.0,20.0,23.0,6.0,3.5,4WD,Ethanol/Gas,5.0,28.0,MERCEDES-BENZ C300 4Matic,No,L2,Auto-7,DMBXV03.5U2B,small car,2013
6.0,19.0,22.0,6.0,3.5,4WD,Gasoline,5.0,28.0,MERCEDES-BENZ C300 4Matic,No,B4,Auto-7,DMBXJ03.5S2A,small car,2013
9.0,19.0,22.0,6.0,3.5,4WD,Gasoline,5.0,28.0,MERCEDES-BENZ C300 4Matic,No,PZEV,Auto-7,DMBXJ03.5S2A,small car,2013
5.0,20.0,23.0,6.0,3.5,2WD,Ethanol/Gas,6.0,28.0,MERCEDES-BENZ C350,No,B5,Auto-7,DMBXJ03.5U2B,small car,2013
5.0,20.0,23.0,6.0,3.5,2WD,Ethanol/Gas,6.0,28.0,MERCEDES-BENZ C350,No,L2,Auto-7,DMBXJ03.5U2B,small car,2013
6.0,20.0,24.0,6.0,3.5,2WD,Gasoline,6.0,29.0,MERCEDES-BENZ C350,No,B4,Auto-7,DMBXJ03.5S2A,small car,2013
9.0,20.0,24.0,6.0,3.5,2WD,Gasoline,6.0,29.0,MERCEDES-BENZ C350,No,PZEV,Auto-7,DMBXJ03.5S2A,small car,2013
5.0,20.0,23.0,6.0,3.5,2WD,Gasoline,6.0,29.0,MERCEDES-BENZ C350,No,B5,Auto-7,DMBXV03.5U2A,small car,2013
6.0,20.0,23.0,6.0,3.5,2WD,Gasoline,6.0,29.0,MERCEDES-BENZ C350,No,U2,Auto-7,DMBXV03.5U2A,small car,2013
5.0,13.0,15.0,8.0,6.2,2WD,Gasoline,3.0,19.0,MERCEDES-BENZ C63 AMG,No,B5,Auto-7,DMBXV06.2U2A,small car,2013
6.0,13.0,15.0,8.0,6.2,2WD,Gasoline,3.0,19.0,MERCEDES-BENZ C63 AMG,No,U2,Auto-7,DMBXV06.2U2A,small car,2013
5.0,13.0,15.0,8.0,6.2,2WD,Gasoline,3.0,19.0,MERCEDES-BENZ C63 AMG Black Series,No,B5,Auto-7,DMBXV06.2U2A,small car,2013
6.0,13.0,15.0,8.0,6.2,2WD,Gasoline,3.0,19.0,MERCEDES-BENZ C63 AMG Black Series,No,U2,Auto-7,DMBXV06.2U2A,small car,2013
5.0,15.0,18.0,8.0,4.7,4WD,Gasoline,4.0,24.0,MERCEDES-BENZ CL550 4Matic,No,B5,Auto-7,DMBXV05.5U2A,small car,2013
6.0,15.0,18.0,8.0,4.7,4WD,Gasoline,4.0,24.0,MERCEDES-BENZ CL550 4Matic,No,U2,Auto-7,DMBXV05.5U2A,small car,2013
5.0,12.0,14.0,12.0,5.5,2WD,Gasoline,2.0,18.0,MERCEDES-BENZ CL600,No,B5,Auto-5,DMBXV06.0U2A,small car,2013
6.0,12.0,14.0,12.0,5.5,2WD,Gasoline,2.0,18.0,MERCEDES-BENZ CL600,No,U2,Auto-5,DMBXV06.0U2A,small car,2013
5.0,15.0,18.0,8.0,5.5,2WD,Gasoline,4.0,22.0,MERCEDES-BENZ CL63 AMG,No,B5,Auto-7,DMBXV05.5U2A,small car,2013
6.0,15.0,18.0,8.0,5.5,2WD,Gasoline,4.0,22.0,MERCEDES-BENZ CL63 AMG,No,U2,Auto-7,DMBXV05.5U2A,small car,2013
5.0,12.0,14.0,12.0,6.0,2WD,Gasoline,2.0,18.0,MERCEDES-BENZ CL65 AMG,No,B5,Auto-5,DMBXV06.0U2A,small car,2013
6.0,12.0,14.0,12.0,6.0,2WD,Gasoline,2.0,18.0,MERCEDES-BENZ CL65 AMG,No,U2,Auto-5,DMBXV06.0U2A,small car,2013
5.0,17.0,20.0,8.0,4.7,2WD,Gasoline,5.0,25.0,MERCEDES-BENZ CLS550,No,B5,Auto-7,DMBXV05.5U2A,small car,2013
6.0,17.0,20.0,8.0,4.7,2WD,Gasoline,5.0,25.0,MERCEDES-BENZ CLS550,No,U2,Auto-7,DMBXV05.5U2A,small car,2013
5.0,16.0,19.0,8.0,4.7,4WD,Gasoline,4.0,25.0,MERCEDES-BENZ CLS550 4Matic,No,B5,Auto-7,DMBXV05.5U2A,small car,2013
6.0,16.0,19.0,8.0,4.7,4WD,Gasoline,4.0,25.0,MERCEDES-BENZ CLS550 4Matic,No,U2,Auto-7,DMBXV05.5U2A,small car,2013
5.0,16.0,19.0,8.0,5.5,2WD,Gasoline,4.0,25.0,MERCEDES-BENZ CLS63 AMG,No,B5,Auto-7,DMBXV05.5U2A,small car,2013
6.0,16.0,19.0,8.0,5.5,2WD,Gasoline,4.0,25.0,MERCEDES-BENZ CLS63 AMG,No,U2,Auto-7,DMBXV05.5U2A,small car,2013
5.0,20.0,23.0,6.0,3.5,2WD,Ethanol/Gas,6.0,28.0,MERCEDES-BENZ E350,No,B5,Auto-7,DMBXJ03.5U2B,small car,2013
5.0,20.0,23.0,6.0,3.5,2WD,Ethanol/Gas,6.0,28.0,MERCEDES-BENZ E350,No,B5,Auto-7,DMBXJ03.5U2B,midsize car,2013
5.0,20.0,23.0,6.0,3.5,2WD,Ethanol/Gas,6.0,28.0,MERCEDES-BENZ E350,No,L2,Auto-7,DMBXJ03.5U2B,small car,2013
5.0,20.0,23.0,6.0,3.5,2WD,Ethanol/Gas,6.0,28.0,MERCEDES-BENZ E350,No,L2,Auto-7,DMBXJ03.5U2B,midsize car,2013
6.0,19.0,23.0,6.0,3.5,2WD,Gasoline,6.0,29.0,MERCEDES-BENZ E350,No,B4,Auto-7,DMBXJ03.5S2A,small car,2013
6.0,19.0,23.0,6.0,3.5,2WD,Gasoline,6.0,29.0,MERCEDES-BENZ E350,No,B4,Auto-7,DMBXJ03.5S2A,midsize car,2013
9.0,19.0,23.0,6.0,3.5,2WD,Gasoline,6.0,29.0,MERCEDES-BENZ E350,No,PZEV,Auto-7,DMBXJ03.5S2A,small car,2013
9.0,19.0,23.0,6.0,3.5,2WD,Gasoline,6.0,29.0,MERCEDES-BENZ E350,No,PZEV,Auto-7,DMBXJ03.5S2A,midsize car,2013
5.0,20.0,23.0,6.0,3.5,2WD,Gasoline,6.0,28.0,MERCEDES-BENZ E350,No,B5,Auto-7,DMBXV03.5U2A,small car,2013
5.0,20.0,23.0,6.0,3.5,2WD,Gasoline,6.0,30.0,MERCEDES-BENZ E350,No,B5,Auto-7,DMBXV03.5U2A,midsize car,2013
6.0,20.0,23.0,6.0,3.5,2WD,Gasoline,6.0,28.0,MERCEDES-BENZ E350,No,U2,Auto-7,DMBXV03.5U2A,small car,2013
6.0,20.0,23.0,6.0,3.5,2WD,Gasoline,6.0,30.0,MERCEDES-BENZ E350,No,U2,Auto-7,DMBXV03.5U2A,midsize car,2013
5.0,20.0,23.0,6.0,3.5,4WD,Ethanol/Gas,5.0,28.0,MERCEDES-BENZ E350 4Matic,No,B5,Auto-7,DMBXJ03.5U2B,midsize car,2013
5.0,20.0,23.0,6.0,3.5,4WD,Ethanol/Gas,5.0,28.0,MERCEDES-BENZ E350 4Matic,No,L2,Auto-7,DMBXJ03.5U2B,midsize car,2013
6.0,19.0,22.0,6.0,3.5,4WD,Gasoline,5.0,28.0,MERCEDES-BENZ E350 4Matic,No,B4,Auto-7,DMBXJ03.5S2A,midsize car,2013
9.0,19.0,22.0,6.0,3.5,4WD,Gasoline,5.0,28.0,MERCEDES-BENZ E350 4Matic,No,PZEV,Auto-7,DMBXJ03.5S2A,midsize car,2013
5.0,19.0,22.0,6.0,3.5,4WD,Gasoline,5.0,29.0,MERCEDES-BENZ E350 4Matic,No,B5,Auto-7,DMBXV03.5U2A,midsize car,2013
6.0,19.0,22.0,6.0,3.5,4WD,Gasoline,5.0,29.0,MERCEDES-BENZ E350 4Matic,No,U2,Auto-7,DMBXV03.5U2A,midsize car,2013
5.0,20.0,23.0,6.0,3.5,4WD,Ethanol/Gas,5.0,28.0,MERCEDES-BENZ E350 4Matic (coupe),No,B5,Auto-7,DMBXV03.5U2B,small car,2013
5.0,20.0,23.0,6.0,3.5,4WD,Ethanol/Gas,5.0,28.0,MERCEDES-BENZ E350 4Matic (coupe),No,L2,Auto-7,DMBXV03.5U2B,small car,2013
6.0,19.0,22.0,6.0,3.5,4WD,Gasoline,5.0,29.0,MERCEDES-BENZ E350 4Matic (coupe),No,B4,Auto-7,DMBXJ03.5S2A,small car,2013
9.0,19.0,22.0,6.0,3.5,4WD,Gasoline,5.0,29.0,MERCEDES-BENZ E350 4Matic (coupe),No,PZEV,Auto-7,DMBXJ03.5S2A,small car,2013
6.0,19.0,22.0,6.0,3.5,4WD,Gasoline,5.0,27.0,MERCEDES-BENZ E350 4Matic (coupe),No,B4,Auto-7,DMBXV03.5BN4,small car,2013
5.0,19.0,22.0,6.0,3.5,4WD,Gasoline,5.0,27.0,MERCEDES-BENZ E350 4Matic Wagon,No,B5,Auto-7,DMBXV03.5U2A,station wagon,2013
6.0,19.0,22.0,6.0,3.5,4WD,Gasoline,5.0,27.0,MERCEDES-BENZ E350 4Matic Wagon,No,U2,Auto-7,DMBXV03.5U2A,station wagon,2013
5.0,20.0,23.0,6.0,3.5,2WD,Ethanol/Gas,5.0,28.0,MERCEDES-BENZ E350 Convertible,No,B5,Auto-7,DMBXJ03.5U2B,small car,2013
5.0,20.0,23.0,6.0,3.5,2WD,Ethanol/Gas,5.0,28.0,MERCEDES-BENZ E350 Convertible,No,L2,Auto-7,DMBXJ03.5U2B,small car,2013
5.0,19.0,22.0,6.0,3.5,2WD,Gasoline,5.0,28.0,MERCEDES-BENZ E350 Convertible,No,B5,Auto-7,DMBXV03.5U2A,small car,2013
6.0,19.0,22.0,6.0,3.5,2WD,Gasoline,5.0,28.0,MERCEDES-BENZ E350 Convertible,No,U2,Auto-7,DMBXV03.5U2A,small car,2013
6.0,24.0,26.0,6.0,3.5,2WD,Gasoline,7.0,30.0,MERCEDES-BENZ E400 Hybrid,Yes,B4,Auto-7,DMBXV03.5HY2,midsize car,2013
9.0,24.0,26.0,6.0,3.5,2WD,Gasoline,7.0,30.0,MERCEDES-BENZ E400 Hybrid,Yes,PZEV,Auto-7,DMBXV03.5HY2,midsize car,2013
5.0,17.0,21.0,8.0,4.7,2WD,Gasoline,5.0,27.0,MERCEDES-BENZ E550,No,B5,Auto-7,DMBXV05.5U2A,small car,2013
6.0,17.0,21.0,8.0,4.7,2WD,Gasoline,5.0,27.0,MERCEDES-BENZ E550,No,U2,Auto-7,DMBXV05.5U2A,small car,2013
5.0,16.0,20.0,8.0,4.7,4WD,Gasoline,5.0,26.0,MERCEDES-BENZ E550 4Matic,No,B5,Auto-7,DMBXV05.5U2A,midsize car,2013
6.0,16.0,20.0,8.0,4.7,4WD,Gasoline,5.0,26.0,MERCEDES-BENZ E550 4Matic,No,U2,Auto-7,DMBXV05.5U2A,midsize car,2013
5.0,16.0,19.0,8.0,4.7,2WD,Gasoline,4.0,25.0,MERCEDES-BENZ E550 Convertible,No,B5,Auto-7,DMBXV05.5U2A,small car,2013
6.0,16.0,19.0,8.0,4.7,2WD,Gasoline,4.0,25.0,MERCEDES-BENZ E550 Convertible,No,U2,Auto-7,DMBXV05.5U2A,small car,2013
5.0,15.0,18.0,8.0,5.5,2WD,Gasoline,4.0,23.0,MERCEDES-BENZ E63 AMG,No,B5,Auto-7,DMBXV05.5U2A,station wagon,2013
5.0,16.0,19.0,8.0,5.5,2WD,Gasoline,4.0,24.0,MERCEDES-BENZ E63 AMG,No,B5,Auto-7,DMBXV05.5U2A,midsize car,2013
6.0,15.0,18.0,8.0,5.5,2WD,Gasoline,4.0,23.0,MERCEDES-BENZ E63 AMG,No,U2,Auto-7,DMBXV05.5U2A,station wagon,2013
6.0,16.0,19.0,8.0,5.5,2WD,Gasoline,4.0,24.0,MERCEDES-BENZ E63 AMG,No,U2,Auto-7,DMBXV05.5U2A,midsize car,2013
5.0,12.0,13.0,8.0,5.5,4WD,Gasoline,2.0,15.0,MERCEDES-BENZ G550,No,B5,Auto-7,DMBXT05.5U2B,standard SUV,2013
6.0,12.0,13.0,8.0,5.5,4WD,Gasoline,2.0,15.0,MERCEDES-BENZ G550,No,U2,Auto-7,DMBXT05.5U2B,standard SUV,2013
5.0,12.0,13.0,8.0,5.5,4WD,Gasoline,2.0,14.0,MERCEDES-BENZ G63 AMG,No,B5,Auto-7,DMBXT05.5U2A,standard SUV,2013
6.0,12.0,13.0,8.0,5.5,4WD,Gasoline,2.0,14.0,MERCEDES-BENZ G63 AMG,No,U2,Auto-7,DMBXT05.5U2A,standard SUV,2013
5.0,14.0,16.0,8.0,4.7,4WD,Gasoline,3.0,19.0,MERCEDES-BENZ GL450 4Matic,No,B5,Auto-7,DMBXT05.5U2A,standard SUV,2013
6.0,14.0,16.0,8.0,4.7,4WD,Gasoline,3.0,19.0,MERCEDES-BENZ GL450 4Matic,No,U2,Auto-7,DMBXT05.5U2A,standard SUV,2013
5.0,13.0,15.0,8.0,4.7,4WD,Gasoline,3.0,18.0,MERCEDES-BENZ GL550 4Matic,No,B5,Auto-7,DMBXT05.5U2A,standard SUV,2013
6.0,13.0,15.0,8.0,4.7,4WD,Gasoline,3.0,18.0,MERCEDES-BENZ GL550 4Matic,No,U2,Auto-7,DMBXT05.5U2A,standard SUV,2013
5.0,13.0,14.0,8.0,5.5,4WD,Gasoline,2.0,17.0,MERCEDES-BENZ GL63 AMG,No,B5,Auto-7,DMBXT05.5U2A,standard SUV,2013
6.0,13.0,14.0,8.0,5.5,4WD,Gasoline,2.0,17.0,MERCEDES-BENZ GL63 AMG,No,U2,Auto-7,DMBXT05.5U2A,standard SUV,2013
5.0,24.0,28.0,4.0,2.1,4WD,Diesel,5.0,33.0,MERCEDES-BENZ GLK250 Bluetec 4Matic,No,Mod,Auto-7,DMBXT02.2U2A,small SUV,2013
6.0,19.0,21.0,6.0,3.5,2WD,Gasoline,5.0,25.0,MERCEDES-BENZ GLK350,No,B4,Auto-7,DMBXJ03.5S2A,small SUV,2013
9.0,19.0,21.0,6.0,3.5,2WD,Gasoline,5.0,25.0,MERCEDES-BENZ GLK350,No,PZEV,Auto-7,DMBXJ03.5S2A,small SUV,2013
6.0,19.0,21.0,6.0,3.5,2WD,Gasoline,5.0,25.0,MERCEDES-BENZ GLK350,No,B4,Auto-7,DMBXV03.5BN4,small SUV,2013
6.0,19.0,21.0,6.0,3.5,4WD,Gasoline,5.0,24.0,MERCEDES-BENZ GLK350 4Matic,No,B4,Auto-7,DMBXJ03.5S2A,small SUV,2013
9.0,19.0,21.0,6.0,3.5,4WD,Gasoline,5.0,24.0,MERCEDES-BENZ GLK350 4Matic,No,PZEV,Auto-7,DMBXJ03.5S2A,small SUV,2013
5.0,19.0,21.0,6.0,3.5,4WD,Gasoline,5.0,24.0,MERCEDES-BENZ GLK350 4Matic,No,B5,Auto-7,DMBXT03.5U2B,small SUV,2013
6.0,19.0,21.0,6.0,3.5,4WD,Gasoline,5.0,24.0,MERCEDES-BENZ GLK350 4Matic,No,U2,Auto-7,DMBXT03.5U2B,small SUV,2013
5.0,18.0,20.0,6.0,3.5,2WD,Gasoline,5.0,23.0,MERCEDES-BENZ ML350,No,B5,Auto-7,DMBXJ03.5U2A,standard SUV,2013
6.0,18.0,20.0,6.0,3.5,2WD,Gasoline,5.0,23.0,MERCEDES-BENZ ML350,No,U2,Auto-7,DMBXJ03.5U2A,standard SUV,2013
5.0,20.0,23.0,6.0,3.5,4WD,Ethanol/Gas,5.0,28.0,MERCEDES-BENZ ML350 4Matic,No,B5,Auto-7,DMBXJ03.5U2B,standard SUV,2013
5.0,20.0,23.0,6.0,3.5,4WD,Ethanol/Gas,5.0,28.0,MERCEDES-BENZ ML350 4Matic,No,L2,Auto-7,DMBXJ03.5U2B,standard SUV,2013
5.0,18.0,20.0,6.0,3.5,4WD,Gasoline,5.0,23.0,MERCEDES-BENZ ML350 4Matic,No,B5,Auto-7,DMBXJ03.5U2A,standard SUV,2013
6.0,18.0,20.0,6.0,3.5,4WD,Gasoline,5.0,23.0,MERCEDES-BENZ ML350 4Matic,No,U2,Auto-7,DMBXJ03.5U2A,standard SUV,2013
5.0,14.0,16.0,8.0,4.7,4WD,Gasoline,3.0,20.0,MERCEDES-BENZ ML550 4Matic,No,B5,Auto-7,DMBXT05.5U2A,standard SUV,2013
